Trajectory,Region,Time,x0,x1
1.0,1.0,0.0,0.36850663964190583,0.32578025091663454
1.0,1.0,0.02002002002002002,0.37759556944745454,0.34471835008620844
1.0,1.0,0.04004004004004004,0.3865043480200957,0.36328107811888116
1.0,1.0,0.06006006006006006,0.38594793578894215,0.3814758752552095
1.0,1.0,0.08008008008008008,0.3788930676980849,0.3993100342367014
1.0,1.0,0.10010010010010009,0.37197803380486544,0.4167907032195704
1.0,1.0,0.12012012012012012,0.36520006244470965,0.4339248887567416
1.0,1.0,0.14014014014014015,0.3585564369224792,0.4507194584426729
1.0,1.0,0.16016016016016016,0.3520444943684962,0.46718114380523557
1.0,1.0,0.18018018018018017,0.34566162469957806,0.4833165429321379
1.0,1.0,0.20020020020020018,0.33940526957942235,0.4991321230989911
1.0,1.0,0.22022022022022023,0.3332729213520957,0.5146342234653674
1.0,1.0,0.24024024024024024,0.3272621221037238,0.5298290574467736
1.0,1.0,0.2602602602602603,0.32137046259717195,0.5447227154076975
1.0,1.0,0.2802802802802803,0.31559558138718313,0.5593211668984687
1.0,1.0,0.3003003003003003,0.30993516380513775,0.5736302632217087
1.0,1.0,0.3203203203203203,0.30438694107801717,0.5876557396595214
1.0,1.0,0.34034034034034033,0.2989486893997992,0.6014032178209338
1.0,1.0,0.36036036036036034,0.293618229030608,0.6148782079191746
1.0,1.0,0.38038038038038036,0.2883934234589606,0.6280861108894515
1.0,1.0,0.40040040040040037,0.28327217848754915,0.6410322207000205
1.0,1.0,0.42042042042042044,0.27825244146858674,0.6537217262851743
1.0,1.0,0.44044044044044045,0.27333220039455147,0.6661597138437693
1.0,1.0,0.46046046046046046,0.2685094831855473,0.678351168640723
1.0,1.0,0.4804804804804805,0.26378235680155315,0.6903009772511788
1.0,1.0,0.5005005005005005,0.2591489265654776,0.7020139292717718
1.0,1.0,0.5205205205205206,0.25460733530761576,0.7134947194833744
1.0,1.0,0.5405405405405406,0.2501557627137906,0.7247479494989455
1.0,1.0,0.5605605605605606,0.24579242450874958,0.73577812982784
1.0,1.0,0.5805805805805806,0.24151557182086997,0.7465896814817842
1.0,1.0,0.6006006006006006,0.2373234904093574,0.7571869379284583
1.0,1.0,0.6206206206206206,0.23321450004060726,0.7675741466680059
1.0,1.0,0.6406406406406406,0.2291869537594986,0.7777554710751474
1.0,1.0,0.6606606606606606,0.22523923727681058,0.7877349919477423
1.0,1.0,0.6806806806806807,0.22136976828164573,0.7975167092449311
1.0,1.0,0.7007007007007007,0.2175769958416032,0.8071045436034501
1.0,1.0,0.7207207207207207,0.21385939975202378,0.8165023379826892
1.0,1.0,0.7407407407407407,0.21021548995143235,0.825713859142409
1.0,1.0,0.7607607607607607,0.2066438059029902,0.8347427992063806
1.0,1.0,0.7807807807807807,0.20314291602782542,0.8435927770948826
1.0,1.0,0.8008008008008007,0.1997114171142305,0.8522673400182033
1.0,1.0,0.8208208208208209,0.19634793377131435,0.8607699648577666
1.0,1.0,0.8408408408408409,0.1930511178618072,0.8691040595999573
1.0,1.0,0.8608608608608609,0.189819647978186,0.8772729646604346
1.0,1.0,0.8808808808808809,0.1866522288953173,0.885279954267809
1.0,1.0,0.9009009009009009,0.183547591070905,0.8931282377264718
1.0,1.0,0.9209209209209209,0.18050449011457945,0.9008209607586958
1.0,1.0,0.9409409409409409,0.17752170631419886,0.9083612067021096
1.0,1.0,0.960960960960961,0.1745980441183952,0.9157519978177808
1.0,1.0,0.980980980980981,0.17173233168989463,0.9229962964193874
1.0,1.0,1.001001001001001,0.16892342039900549,0.930097006153641
1.0,1.0,1.021021021021021,0.16617018440465134,0.9370569730594023
1.0,1.0,1.0410410410410411,0.16347152015689964,0.9438789868252505
1.0,1.0,1.0610610610610611,0.16082634600574747,0.9505657817784428
1.0,1.0,1.0810810810810811,0.15823360171162795,0.957120038122315
1.0,1.0,1.1011011011011012,0.1556922480810581,0.9635443828573371
1.0,1.0,1.1211211211211212,0.1532012664852255,0.9698413909980876
1.0,1.0,1.1411411411411412,0.1507596585202989,0.9760135864319623
1.0,1.0,1.1611611611611612,0.14836644553577252,0.9820634431114836
1.0,1.0,1.1811811811811812,0.146020668315698,0.9879933858601209
1.0,1.0,1.2012012012012012,0.1437213866194984,0.9938057915330774
1.0,1.0,1.2212212212212212,0.14146767888033163,0.9995029897798038
1.0,1.0,1.2412412412412412,0.13925864176068437,1.0050872641674231
1.0,1.0,1.2612612612612613,0.13709338986437655,1.0105608529087597
1.0,1.0,1.2812812812812813,0.13497105530943396,1.015925949942085
1.0,1.0,1.3013013013013013,0.13289078744966623,1.0211847056349468
1.0,1.0,1.3213213213213213,0.13085175246816202,1.0263392278117818
1.0,1.0,1.3413413413413413,0.12885313310360647,1.0313915824457636
1.0,1.0,1.3613613613613613,0.12689412826840535,1.036343794624155
1.0,1.0,1.3813813813813813,0.12497395277448829,1.0411978492414569
1.0,1.0,1.4014014014014013,0.12309183698027908,1.0459556918918396
1.0,1.0,1.4214214214214214,0.12124702651087343,1.050619229576511
1.0,1.0,1.4414414414414414,0.11943878193759772,1.0551903315137694
1.0,1.0,1.4614614614614614,0.11766637848840686,1.0596708298710922
1.0,1.0,1.4814814814814814,0.11592910576234468,1.06406252048696
