Trajectory,Region,Time,x0,x1
1.0,1.0,0.0,0.7605422080053624,0.2421187800268148
1.0,1.0,0.02002002002002002,0.7737588181456276,0.29853228657175657
1.0,1.0,0.04004004004004004,0.7867134625165437,0.35382762382163035
1.0,1.0,0.06006006006006006,0.7994113335263011,0.408026954944626
1.0,1.0,0.08008008008008008,0.8118575206664093,0.4611520038214914
1.0,1.0,0.10010010010010009,0.8240570125560387,0.5132240637715598
1.0,1.0,0.12012012012012012,0.8360146989267363,0.5642640060242694
1.0,1.0,0.14014014014014015,0.8477353725867465,0.614292288103629
1.0,1.0,0.16016016016016016,0.8592237313632446,0.6633289621184085
1.0,1.0,0.18018018018018017,0.8704843799566755,0.7113936826771596
1.0,1.0,0.20020020020020018,0.8815218317875704,0.7582132375285143
1.0,1.0,0.22022022022022023,0.8923405108433191,0.7504655216736109
1.0,1.0,0.24024024024024024,0.9029447534135383,0.7428713728993321
1.0,1.0,0.2602602602602603,0.9133388098006749,0.7354277473834622
1.0,1.0,0.2802802802802803,0.9235268461237529,0.7281316615911121
1.0,1.0,0.3003003003003003,0.9335129458852858,0.7209801911525872
1.0,1.0,0.3203203203203203,0.9433011116564817,0.7139704696565399
1.0,1.0,0.34034034034034033,0.9528952666956577,0.7070996874909549
1.0,1.0,0.36036036036036034,0.9622992564452679,0.7003650907710633
1.0,1.0,0.38038038038038036,0.9715168502127387,0.6937639801356255
1.0,1.0,0.40040040040040037,0.9805517424786536,0.6872937098100833
1.0,1.0,0.42042042042042044,0.9894075546366018,0.6809516863605825
1.0,1.0,0.44044044044044045,0.9980878361407758,0.6747353678721273
1.0,1.0,0.46046046046046046,1.0065960662616205,0.6686422626912865
1.0,1.0,0.4804804804804805,1.0149356551361084,0.6626699286740468
1.0,1.0,0.5005005005005005,1.0231099454729267,0.6568159719646556
1.0,1.0,0.5205205205205206,1.0311222135783673,0.6510780462609371
1.0,1.0,0.5405405405405406,1.0389756709379139,0.6454538516816521
1.0,1.0,0.5605605605605606,1.0466734653025993,0.6399411339885093
1.0,1.0,0.5805805805805806,1.0542186820637973,0.6345376836016198
1.0,1.0,0.6006006006006006,1.0616143454798415,0.6292413347210634
1.0,1.0,0.6206206206206206,1.0688634197894786,0.6240499645294959
1.0,1.0,0.6406406406406406,1.0759688105988496,0.6189614921988746
1.0,1.0,0.6606606606606606,1.0829333657691067,0.6139738782547972
1.0,1.0,0.6806806806806807,1.089759876879193,0.6090851235289432
1.0,1.0,0.7007007007007007,1.0964510800186278,0.6042932685913265
1.0,1.0,0.7207207207207207,1.1030096571775438,0.5995963927548316
1.0,1.0,0.7407407407407407,1.1094382370973748,0.5949926134659984
1.0,1.0,0.7607607607607607,1.1157393964465891,0.5904800854630311
1.0,1.0,0.7807807807807807,1.1219156608565513,0.5860570000339731
1.0,1.0,0.8008008008008007,1.1279695058022472,0.581721584385981
1.0,1.0,0.8208208208208209,1.1339033578299558,0.5774721007661394
1.0,1.0,0.8408408408408409,1.1397195952338934,0.5733068459768844
1.0,1.0,0.8608608608608609,1.145420549315641,0.569224150474076
1.0,1.0,0.8808808808808809,1.1510085050560008,0.5652223778858524
1.0,1.0,0.9009009009009009,1.156485702200279,0.5612999242354128
1.0,1.0,0.9209209209209209,1.161854336116721,0.5574552173262556
1.0,1.0,0.9409409409409409,1.1671165585736698,0.5536867161856227
1.0,1.0,0.960960960960961,1.1722744788210824,0.5499929102899787
1.0,1.0,0.980980980980981,1.1773301641531089,0.5463723191621245
1.0,1.0,1.001001001001001,1.1822856410204508,0.542823491574591
1.0,1.0,1.021021021021021,1.1871428956241639,0.5393450051243904
1.0,1.0,1.0410410410410411,1.1919038748103097,0.5359354655923191
1.0,1.0,1.0610610610610611,1.196570486899569,0.5325935063488357
1.0,1.0,1.0810810810810811,1.2011446022647294,0.5293177879404983
1.0,1.0,1.1011011011011012,1.2056280543505054,0.5261069973596271
1.0,1.0,1.1211211211211212,1.210022640136044,0.522959847713085
1.0,1.0,1.1411411411411412,1.214330121054701,0.5198750775635871
1.0,1.0,1.1611611611611612,1.2185522236322417,0.5168514504726569
1.0,1.0,1.1811811811811812,1.222690640090911,0.5138877545680272
1.0,1.0,1.2012012012012012,1.2267470292389342,0.5109828019066303
1.0,1.0,1.2212212212212212,1.2307230168736822,0.5081354281858736
1.0,1.0,1.2412412412412412,1.2346201966615298,0.5053444921135377
1.0,1.0,1.2612612612612613,1.2384401306606831,0.5026088750333546
1.0,1.0,1.2812812812812813,1.2421843499073197,0.4999274805052503
1.0,1.0,1.3013013013013013,1.2458543552060093,0.49729923373928964
1.0,1.0,1.3213213213213213,1.2494516174864632,0.4947230813401936
1.0,1.0,1.3413413413413413,1.2529775786155462,0.49219799072582193
1.0,1.0,1.3613613613613613,1.256433651864011,0.48972294979292635
